n,time,flops
100000000,0.0032546520233154297,28404541813.201866
200000000,0.006287503242492676,30931794458.02046
300000000,0.009060931205749512,31960743613.700676
400000000,0.012193250656127929,31958148609.74963
500000000,0.014879369735717773,32517322803.491436
