n,time,flops
1024,6.280280065536499,162.19497146090714
2048,6.629120469093323,307.89168437939156
4096,7.298613238334656,561.5798566567735
8192,8.528360319137573,955.6012015058126
16384,11.02750334739685,1485.4871947894583
32768,16.07786133289337,2035.5146969378504
