n,time,flops
1024,6.0214876413345335,168.27887331331803
2048,6.3035101890563965,325.35923277841204
4096,7.102677631378174,572.5657102617653
8192,8.47627866268158,971.8791667630682
16384,11.032835841178894,1484.6916553373799
32768,16.18306601047516,2012.1563491794984
