n,time,flops
4000,0.01568632125854492,7607788405967.029
6000,0.05005278587341309,8644034108340.192
8000,0.10826654434204101,9398416476399.322
10000,0.20808348655700684,9601294433060.006
12000,0.36798408031463625,9405339249217.36
14000,0.575855803489685,9541965806055.879
16000,0.877561092376709,9337637987380.361
18000,1.2375998973846436,9430783343284.05
