n,time,flops
100000000,0.00183560848236084,50581016998.09298
200000000,0.003285336494445801,59132057818.72335
300000000,0.005119752883911133,58685112564.73528
400000000,0.006214523315429687,62392419222.63718
500000000,0.007758426666259766,62547540234.1527
600000000,0.009224987030029297,62048900771.15739
700000000,0.010752201080322266,63453807189.06987
800000000,0.012244558334350586,62504984211.93029
900000000,0.01368556022644043,62838891740.11868
