n,time,flops
100000000,0.0012313365936279298,80484726713.09093
200000000,0.001888418197631836,103468277823.20108
300000000,0.0026244878768920898,112912466260.60356
400000000,0.003384995460510254,116691195772.35704
500000000,0.004223394393920899,118456534148.47351
600000000,0.004978275299072266,120068818970.06706
700000000,0.0057522296905517575,121446218444.83908
800000000,0.006440377235412598,123540136373.63554
900000000,0.007206153869628906,124381298041.79012
