n,time,flops
4000,0.002173614501953125,54465314356261.26
6000,0.005281758308410644,81271638690797.9
8000,0.011280488967895509,90121051889629.05
10000,0.02312486171722412,86469871856040.14
12000,0.03997418880462646,87160430476179.5
14000,0.06354546546936035,86766984747934.58
16000,0.08483543395996093,96804804750616.55
18000,0.13218801021575927,88375831040709.05
