n,time,flops
4000,0.01086571216583252,10973474380859.71
6000,0.0343228816986084,12577809458384.186
8000,0.07141504287719727,14158348351172.33
10000,0.14296166896820067,13972957499550.117
12000,0.24579839706420897,14062549818675.826
14000,0.3932967185974121,13951134906316.795
16000,0.5819222688674927,14083298347750.498
18000,0.8446553468704223,13824432829334.406
