n,time,flops
4000,0.04712491035461426,2548981667905.8945
6000,0.14590656757354736,2942035945214.238
8000,0.3406117677688599,3006941159360.0005
10000,0.6765463590621948,2956060043744.0044
12000,1.1674703121185304,2959780797828.7705
14000,1.858537220954895,2957221751993.2393
16000,2.7803886413574217,2947896569652.1753
18000,3.983013081550598,2928574763615.724
