n,time,flops
1024,7.127644205093384,142.57824664801927
2048,7.508323216438294,273.4935854926164
4096,8.308934497833253,491.37834787550275
8192,9.836984777450562,833.5068609927848
16384,12.949941802024842,1268.4377841632465
32768,18.920630311965944,1733.8214082021339
