n,time,flops
4000,0.03116652965545654,3849410826022.364
6000,0.07708351612091065,5445910784837.705
8000,0.17943263053894043,5699503058439.641
10000,0.3503491640090942,5700012836488.495
12000,0.5915538787841796,5814054280387.306
14000,0.9325849056243897,5877723973719.679
16000,1.3701400995254516,5959114753363.105
18000,1.9604519367218018,5941320030465.992
20000,2.6954627513885496,5719260401136.202
22000,3.5435377597808837,6003235483998.547
24000,4.6086842060089115,5992131907532.9375
