n,time,flops
100000000,0.0012392282485961914,77708774242.3632
200000000,0.0019701719284057617,100912458661.65526
300000000,0.0027593135833740234,109657057499.42522
400000000,0.0034143924713134766,116367965699.44853
500000000,0.00427098274230957,116343754534.1884
600000000,0.00493016242980957,120522658140.03221
700000000,0.005928158760070801,119131447641.86714
800000000,0.006409335136413574,124928991120.14954
900000000,0.00729517936706543,123212252226.8067
