n,time,flops
100000000,0.0019765615463256834,47724172904.368454
200000000,0.0034010887145996095,56651624123.055084
300000000,0.004861068725585937,60320138434.98522
400000000,0.0062610387802124025,61648372070.38496
500000000,0.007810068130493164,62438994200.788826
600000000,0.009328436851501466,62137287865.20846
700000000,0.010750889778137207,63508101531.78822
800000000,0.01233673095703125,63009169770.25664
900000000,0.013812851905822755,62333872018.35359
