n,time,flops
4000,0.021052217483520506,5670889909093.508
6000,0.06697251796722412,6444420416833.339
8000,0.14499666690826415,7021767412930.174
10000,0.2860461473464966,6980309273903.702
12000,0.4904708623886108,7059046420353.407
14000,0.7840402841567993,7007724184840.026
16000,1.1623401403427125,7057047691267.7705
18000,1.6730830907821654,6972372314561.903
