n,time,flops
4000,0.01884012222290039,6342560265757.637
6000,0.060426640510559085,7142661265524.195
8000,0.13939476013183594,7345125420108.035
10000,0.2861497163772583,6993443985562.2295
12000,0.47388696670532227,7286973430957.58
14000,0.7901745796203613,6956711846105.331
16000,1.1848249912261963,6913141467626.182
18000,1.712180995941162,6807580918256.495
